name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"cHatObs[2]",112.178,1.71552,3.68474,106.538,111.674,118.441,4.61339,inf,1.56237
"cHatObs[3]",107.512,1.324,3.15116,102.56,107.093,112.815,5.66455,inf,1.4207
"cHatObs[4]",94.7285,0.595993,2.12996,91.2589,94.7428,97.9421,12.772,inf,1.0458
"cHatObs[5]",83.6509,0.528476,1.98026,80.3718,83.8385,86.781,14.0408,inf,1.08423
"cHatObs[6]",74.0457,0.749241,2.28025,70.3422,74.1328,77.7936,9.26235,inf,1.38901
"cHatObs[7]",58.4762,1.26646,2.86877,53.9177,58.6699,63.1035,5.1311,inf,1.80047
"cHatObs[8]",46.7236,1.45002,3.04521,42.0076,47.0607,51.5954,4.41046,inf,1.93633
"cHatObs[9]",31.0641,1.23096,2.59009,27.0159,31.4321,35.1981,4.42733,inf,1.89125
"cHatObs[10]",21.9554,0.771082,1.80092,19.0401,22.0054,24.9396,5.45493,inf,1.64
"cHatObs[11]",13.2625,0.185223,0.773359,12.1213,13.1915,14.6098,17.4331,inf,1.00074
"cHatObs[12]",9.81845,0.367091,0.806203,8.766,9.67225,11.4673,4.82328,inf,1.64964
"cHatObs[13]",124.248,2.63175,4.86041,117.208,123.369,132.403,3.41079,inf,1.94097
"cHatObs[14]",119.257,2.19684,4.20376,113.06,118.537,126.36,3.66166,inf,1.82568
"cHatObs[15]",114.557,1.80254,3.63563,109.108,114.013,120.78,4.06806,inf,1.69458
"cHatObs[16]",101.673,0.854695,2.41797,97.949,101.45,105.882,8.00352,inf,1.25327
"cHatObs[17]",90.4986,0.509356,1.95458,87.4013,90.4146,93.6887,14.7252,inf,1.00351
"cHatObs[18]",80.7993,0.5629,2.03321,77.4946,80.886,84.1124,13.0468,inf,1.09625
"cHatObs[19]",65.0491,0.884821,2.48878,60.7699,65.2528,69.2548,7.91156,inf,1.41549
"cHatObs[20]",53.1249,1.05056,2.66045,48.5729,53.3505,57.4556,6.41314,inf,1.53702
"cHatObs[21]",37.1442,0.871057,2.28864,33.1617,37.3448,40.8701,6.90339,inf,1.45443
"cHatObs[22]",27.7381,0.515115,1.66087,24.8131,27.8529,30.5184,10.396,inf,1.1936
"cHatObs[23]",18.505,0.297118,1.14808,16.9795,18.2457,20.6015,14.9308,inf,1.13273
"cHatObs[24]",14.5784,0.589871,1.28007,12.9607,14.3097,17.1518,4.7093,inf,1.68475
"cHatObs[25]",11.0797,0.59538,1.19355,9.56562,10.8539,13.4464,4.01877,inf,1.90298
"cHatObs[26]",13.306,0.569556,1.29381,11.6701,13.0007,15.8687,5.16019,inf,1.61108
"cHatObs[27]",14.5742,0.395737,1.32306,12.9255,14.2667,17.1209,11.1775,inf,1.40679
"cHatObs[28]",15.3008,0.36221,1.33425,13.6311,14.9984,17.7882,13.5692,inf,1.27697
"cHatObs[29]",15.7193,0.340571,1.34129,13.9983,15.4332,18.1427,15.5106,inf,1.19806
"cHatObs[30]",15.9616,0.328011,1.34668,14.2046,15.6812,18.3384,16.8559,inf,1.15077
"cHatObs[31]",16.1026,0.32084,1.35068,14.3144,15.8358,18.4531,17.7226,inf,1.12235
"cHatObs[32]",16.185,0.316824,1.35344,14.3644,15.9276,18.5159,18.249,inf,1.10509
"cHatObs[33]",16.2334,0.314451,1.35522,14.3909,15.9807,18.5527,18.5743,inf,1.09451
"cHatObs[34]",16.2619,0.313013,1.35632,14.4057,16.0124,18.572,18.7759,inf,1.08796
"cHatObs[35]",16.2788,0.312127,1.35698,14.4161,16.032,18.5838,18.9011,inf,1.08388
"cHatObs[36]",16.2888,0.311576,1.35737,14.4203,16.0435,18.5892,18.9789,inf,1.08134
"cHatObs[37]",16.2948,0.311231,1.3576,14.4232,16.0504,18.5934,19.0273,inf,1.07975
"cHatObs[38]",133.358,2.37977,4.7382,126.529,132.682,141.836,3.96421,inf,1.74616
"cHatObs[39]",128.332,1.93734,4.15001,122.258,127.892,135.888,4.58865,inf,1.60138
"cHatObs[40]",123.596,1.51896,3.66383,118.186,123.226,130.306,5.81803,inf,1.45305
"cHatObs[41]",110.607,0.801056,2.77466,106.312,110.33,115.518,11.9976,inf,1.0853
"cHatObs[42]",99.328,0.680871,2.62661,94.9784,99.2741,103.565,14.882,inf,1.00819
"cHatObs[43]",89.5256,0.819274,2.84564,84.5204,89.64,93.9677,12.0643,inf,1.12583
"cHatObs[44]",73.5729,1.15781,3.33986,67.6005,74.0212,78.8222,8.32108,inf,1.35591
"cHatObs[45]",61.451,1.32064,3.51088,55.1862,61.9786,66.9312,7.06749,inf,1.44499
"cHatObs[46]",45.0889,1.15489,3.15584,39.3491,45.5814,50.0281,7.46701,inf,1.39318
"cHatObs[47]",35.3191,0.801125,2.53769,30.6721,35.7197,39.3449,10.0341,inf,1.22379
"cHatObs[48]",25.4087,0.408572,1.78073,22.5067,25.3466,28.3383,18.9958,inf,1.00146
"cHatObs[49]",20.8663,0.362668,1.58664,18.6503,20.5767,23.5897,19.1397,inf,1.06145
